"","long","lat","order","hole","piece","id","group"
"191",127.08178168,37.50047212,34394,FALSE,"1","11680","11680.1"
"192",127.08187792,37.50044018,34395,FALSE,"1","11680","11680.1"
"193",127.08195763,37.50041377,34396,FALSE,"1","11680","11680.1"
"194",127.08204247,37.50038566,34397,FALSE,"1","11680","11680.1"
"195",127.08211058,37.50036309,34398,FALSE,"1","11680","11680.1"
"196",127.0821233,37.50035898,34399,FALSE,"1","11680","11680.1"
"197",127.08214538,37.50035221,34400,FALSE,"1","11680","11680.1"
"198",127.08223847,37.50032117,34401,FALSE,"1","11680","11680.1"
"199",127.0823004,37.50030039,34402,FALSE,"1","11680","11680.1"
"200",127.08232597,37.50029196,34403,FALSE,"1","11680","11680.1"
"201",127.08237311,37.50027628,34404,FALSE,"1","11680","11680.1"
"202",127.08237976,37.50027404,34405,FALSE,"1","11680","11680.1"
"203",127.08244895,37.50025085,34406,FALSE,"1","11680","11680.1"
"204",127.0825694,37.50021047,34407,FALSE,"1","11680","11680.1"
"205",127.08263202,37.50018948,34408,FALSE,"1","11680","11680.1"
"206",127.08273801,37.50015396,34409,FALSE,"1","11680","11680.1"
"207",127.08278099,37.50013949,34410,FALSE,"1","11680","11680.1"
"208",127.08282639,37.50012439,34411,FALSE,"1","11680","11680.1"
"209",127.08285694,37.50011421,34412,FALSE,"1","11680","11680.1"
"210",127.08293267,37.50008901,34413,FALSE,"1","11680","11680.1"
"211",127.08294607,37.50008459,34414,FALSE,"1","11680","11680.1"
"212",127.08303369,37.50005568,34415,FALSE,"1","11680","11680.1"
"213",127.08314373,37.50001928,34416,FALSE,"1","11680","11680.1"
"214",127.08324035,37.4999874,34417,FALSE,"1","11680","11680.1"
"215",127.08332408,37.49995947,34418,FALSE,"1","11680","11680.1"
"216",127.08342547,37.49992533,34419,FALSE,"1","11680","11680.1"
"217",127.0834903,37.49990332,34420,FALSE,"1","11680","11680.1"
"218",127.08353905,37.49988667,34421,FALSE,"1","11680","11680.1"
"219",127.0836316,37.49985451,34422,FALSE,"1","11680","11680.1"
"220",127.08389532,37.49976282,34423,FALSE,"1","11680","11680.1"
"221",127.08405287,37.49970781,34424,FALSE,"1","11680","11680.1"
"222",127.0841539,37.49967254,34425,FALSE,"1","11680","11680.1"
"223",127.08421431,37.49965279,34426,FALSE,"1","11680","11680.1"
"224",127.08442983,37.49959295,34427,FALSE,"1","11680","11680.1"
"225",127.0847771,37.49949556,34428,FALSE,"1","11680","11680.1"
"226",127.08504136,37.49942077,34429,FALSE,"1","11680","11680.1"
"227",127.08519187,37.49937814,34430,FALSE,"1","11680","11680.1"
"228",127.08522949,37.49936741,34431,FALSE,"1","11680","11680.1"
"229",127.08528196,37.49935245,34432,FALSE,"1","11680","11680.1"
"230",127.08529556,37.49934851,34433,FALSE,"1","11680","11680.1"
"231",127.08532364,37.49934032,34434,FALSE,"1","11680","11680.1"
"232",127.08549516,37.49929261,34435,FALSE,"1","11680","11680.1"
"233",127.08587106,37.49918788,34436,FALSE,"1","11680","11680.1"
"234",127.0862489,37.49908203,34437,FALSE,"1","11680","11680.1"
"235",127.08651316,37.49900751,34438,FALSE,"1","11680","11680.1"
"236",127.08673255,37.49894597,34439,FALSE,"1","11680","11680.1"
"237",127.08714819,37.49882882,34440,FALSE,"1","11680","11680.1"
